ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED,
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100300,ICA,NASCA,,VOTOS EN BLANCO,,"1,487","50,642","43,299",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100300,ICA,NASCA,,VOTOS NULOS,,"2,341","50,642","43,299",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,PARTIDO REGIONAL DE INTEGRACION,MOVIMIENTO REGIONAL,"22,084","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,UNIDOS POR LA REGION,MOVIMIENTO REGIONAL,"18,534","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,"13,976","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,MOVIMIENTO REGIONAL,"12,138","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,ACCION POPULAR,PARTIDO POLÍTICO,"2,872","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,FUERZA POPULAR,PARTIDO POLÍTICO,"1,730","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,MOVIMIENTO INDEPENDIENTE REGIONAL HAMBRE CERO,MOVIMIENTO REGIONAL,"1,543","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,508","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,144","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,789,"99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,PERU POSIBLE,PARTIDO POLÍTICO,626,"99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,551,"99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,ALIANZA REGIONAL INDEPENDIENTE,MOVIMIENTO REGIONAL,180,"99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,VOTOS EN BLANCO,,"3,826","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100400,ICA,PISCO,,VOTOS NULOS,,"5,646","99,075","87,147",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100500,ICA,PALPA,,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,MOVIMIENTO REGIONAL,"3,180","11,870","10,201",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100500,ICA,PALPA,,PARTIDO REGIONAL DE INTEGRACION,MOVIMIENTO REGIONAL,"3,039","11,870","10,201",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100500,ICA,PALPA,,ACCION POPULAR,PARTIDO POLÍTICO,"1,561","11,870","10,201",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100500,ICA,PALPA,,FUERZA POPULAR,PARTIDO POLÍTICO,882,"11,870","10,201",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100500,ICA,PALPA,,UNIDOS POR LA REGION,MOVIMIENTO REGIONAL,423,"11,870","10,201",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100500,ICA,PALPA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,291,"11,870","10,201",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100500,ICA,PALPA,,VOTOS EN BLANCO,,386,"11,870","10,201",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,100500,ICA,PALPA,,VOTOS NULOS,,439,"11,870","10,201",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,JUNIN SOSTENIBLE CON SU GENTE,MOVIMIENTO REGIONAL,"60,856","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,MOVIMIENTO REGIONAL,"60,673","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,ACCION POPULAR,PARTIDO POLÍTICO,"36,382","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,JUNTOS POR JUNIN,ALIANZA ELECTORAL,"28,955","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"16,567","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,MOVIMIENTO REGIONAL INDEPENDIENTE CON EL PERU,MOVIMIENTO REGIONAL,"15,803","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,JUNIN EMPRENDEDORES RUMBO AL 21,MOVIMIENTO REGIONAL,"13,941","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,FUERZA POPULAR,PARTIDO POLÍTICO,"12,902","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,MOVIMIENTO REGIONAL,"6,108","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,PERU POSIBLE,PARTIDO POLÍTICO,"3,713","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,MOVIMIENTO ETNOCACERISTA DE JUNIN,MOVIMIENTO REGIONAL,"3,657","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"2,916","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,"2,733","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,"2,303","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"1,098","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,812,"372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,VOTOS EN BLANCO,,"15,896","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110100,JUNIN,HUANCAYO,,VOTOS NULOS,,"23,387","372,501","308,702",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,MOVIMIENTO REGIONAL,"5,570","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,JUNIN SOSTENIBLE CON SU GENTE,MOVIMIENTO REGIONAL,"4,688","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,ACCION POPULAR,PARTIDO POLÍTICO,"4,487","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,MOVIMIENTO REGIONAL,"3,844","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,JUNTOS POR JUNIN,ALIANZA ELECTORAL,"3,236","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,FUERZA POPULAR,PARTIDO POLÍTICO,"2,475","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,JUNIN EMPRENDEDORES RUMBO AL 21,MOVIMIENTO REGIONAL,"1,690","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,477","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"1,236","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,495,"42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,MOVIMIENTO ETNOCACERISTA DE JUNIN,MOVIMIENTO REGIONAL,325,"42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,MOVIMIENTO REGIONAL INDEPENDIENTE CON EL PERU,MOVIMIENTO REGIONAL,273,"42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,VOTOS EN BLANCO,,"2,399","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110200,JUNIN,CONCEPCION,,VOTOS NULOS,,"2,456","42,930","34,651",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,JUNTOS POR JUNIN,ALIANZA ELECTORAL,"11,733","66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,JUNIN SOSTENIBLE CON SU GENTE,MOVIMIENTO REGIONAL,"10,451","66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,JUNIN EMPRENDEDORES RUMBO AL 21,MOVIMIENTO REGIONAL,"10,366","66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,FUERZA POPULAR,PARTIDO POLÍTICO,"3,192","66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,"3,140","66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,MOVIMIENTO REGIONAL,"2,466","66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,MOVIMIENTO REGIONAL,"2,024","66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,ACCION POPULAR,PARTIDO POLÍTICO,899,"66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,MOVIMIENTO REGIONAL INDEPENDIENTE CON EL PERU,MOVIMIENTO REGIONAL,705,"66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,532,"66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,VOTOS EN BLANCO,,"4,691","66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110300,JUNIN,JAUJA,,VOTOS NULOS,,"2,966","66,856","53,165",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110400,JUNIN,JUNIN,,JUNIN SOSTENIBLE CON SU GENTE,MOVIMIENTO REGIONAL,"3,921","18,279","13,857",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110400,JUNIN,JUNIN,,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,MOVIMIENTO REGIONAL,"2,596","18,279","13,857",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110400,JUNIN,JUNIN,,JUNTOS POR JUNIN,ALIANZA ELECTORAL,"2,120","18,279","13,857",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110400,JUNIN,JUNIN,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,945","18,279","13,857",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110400,JUNIN,JUNIN,,JUNIN EMPRENDEDORES RUMBO AL 21,MOVIMIENTO REGIONAL,673,"18,279","13,857",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110400,JUNIN,JUNIN,,MOVIMIENTO REGIONAL INDEPENDIENTE CON EL PERU,MOVIMIENTO REGIONAL,372,"18,279","13,857",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110400,JUNIN,JUNIN,,ACCION POPULAR,PARTIDO POLÍTICO,254,"18,279","13,857",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110400,JUNIN,JUNIN,,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,MOVIMIENTO REGIONAL,229,"18,279","13,857",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110400,JUNIN,JUNIN,,VOTOS EN BLANCO,,823,"18,279","13,857",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110400,JUNIN,JUNIN,,VOTOS NULOS,,924,"18,279","13,857",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,JUNIN SOSTENIBLE CON SU GENTE,MOVIMIENTO REGIONAL,"18,349","70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,FUERZA POPULAR,PARTIDO POLÍTICO,"14,042","70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,MOVIMIENTO REGIONAL,"5,106","70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,JUNTOS POR JUNIN,ALIANZA ELECTORAL,"3,133","70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,MOVIMIENTO REGIONAL,"2,362","70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,MOVIMIENTO REGIONAL INDEPENDIENTE CON EL PERU,MOVIMIENTO REGIONAL,"2,057","70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,JUNIN EMPRENDEDORES RUMBO AL 21,MOVIMIENTO REGIONAL,"1,683","70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,TARMA CORAZON,ORGANIZACIÓN LOCAL (PROVINCIAL),"1,612","70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,ACCION POPULAR,PARTIDO POLÍTICO,574,"70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,VOTOS EN BLANCO,,"2,673","70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110500,JUNIN,TARMA,,VOTOS NULOS,,"3,976","70,344","55,567",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,JUNTOS POR JUNIN,ALIANZA ELECTORAL,"5,189","33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,MOVIMIENTO REGIONAL,"4,037","33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,JUNIN SOSTENIBLE CON SU GENTE,MOVIMIENTO REGIONAL,"3,808","33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"3,664","33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,MOVIMIENTO REGIONAL,"2,922","33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,JUNIN EMPRENDEDORES RUMBO AL 21,MOVIMIENTO REGIONAL,"1,954","33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,"1,012","33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,MOVIMIENTO ETNOCACERISTA DE JUNIN,MOVIMIENTO REGIONAL,704,"33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,MOVIMIENTO REGIONAL INDEPENDIENTE CON EL PERU,MOVIMIENTO REGIONAL,627,"33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,FUERZA POPULAR,PARTIDO POLÍTICO,430,"33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,365,"33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,VOTOS EN BLANCO,,"1,139","33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110600,JUNIN,YAULI,,VOTOS NULOS,,"1,456","33,703","27,307",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110700,JUNIN,SATIPO,,JUNIN SOSTENIBLE CON SU GENTE,MOVIMIENTO REGIONAL,"32,324","99,854","77,861",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110700,JUNIN,SATIPO,,FUERZA POPULAR,PARTIDO POLÍTICO,"11,929","99,854","77,861",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110700,JUNIN,SATIPO,,JUNIN EMPRENDEDORES RUMBO AL 21,MOVIMIENTO REGIONAL,"10,235","99,854","77,861",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110700,JUNIN,SATIPO,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,"3,126","99,854","77,861",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110700,JUNIN,SATIPO,,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,MOVIMIENTO REGIONAL,"2,985","99,854","77,861",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110700,JUNIN,SATIPO,,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,MOVIMIENTO REGIONAL,"2,871","99,854","77,861",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110700,JUNIN,SATIPO,,JUNTOS POR JUNIN,ALIANZA ELECTORAL,"2,787","99,854","77,861",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110700,JUNIN,SATIPO,,MOVIMIENTO ETNOCACERISTA DE JUNIN,MOVIMIENTO REGIONAL,955,"99,854","77,861",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110700,JUNIN,SATIPO,,VOTOS EN BLANCO,,"5,018","99,854","77,861",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110700,JUNIN,SATIPO,,VOTOS NULOS,,"5,631","99,854","77,861",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,FUERZA POPULAR,PARTIDO POLÍTICO,"15,130","106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,JUNIN SOSTENIBLE CON SU GENTE,MOVIMIENTO REGIONAL,"14,853","106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,JUNIN EMPRENDEDORES RUMBO AL 21,MOVIMIENTO REGIONAL,"10,977","106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,MOVIMIENTO REGIONAL,"6,437","106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,JUNTOS POR JUNIN,ALIANZA ELECTORAL,"6,172","106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"4,884","106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,MOVIMIENTO REGIONAL,"4,335","106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,"2,994","106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,ACCION POPULAR,PARTIDO POLÍTICO,"1,484","106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,MOVIMIENTO REGIONAL INDEPENDIENTE CON EL PERU,MOVIMIENTO REGIONAL,814,"106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,VOTOS EN BLANCO,,"7,064","106,643","81,507",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,110800,JUNIN,CHANCHAMAYO,,VOTOS NULOS,,"6,363","106,643","81,507",
