ELECTION_PROCESS,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,TOTAL_VOTERS,MALE_VOTERS,FEMALE_VOTERS,UNDER_18,AGE_18_TO_20,AGE_21_TO_29,AGE_30_TO_35,AGE_36_TO_50,AGE_51_TO_75,OVER_75,INITIAL_EDUCATION,PRIMARY_EDUCATION,SECONDARY_EDUCATION,UNIVERSITY_EDUCATION,TECHNICAL_EDUCATION,SPECIAL_EDUCATION,NO_EDUCATION,DISABILITIES
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020606,ANCASH,CORONGO,YANAC,507,279,228,0,46,118,64,129,129,21,0,245,205,12,0,0,45,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020607,ANCASH,CORONGO,YUPAN,308,171,137,0,18,66,36,77,97,14,0,139,128,11,1,0,29,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020701,ANCASH,HUAYLAS,CARAZ,"14,830","7,342","7,488",0,"1,337","3,675","2,071","4,123","2,992",632,0,"4,722","6,516","1,237",135,0,"2,220",11
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020702,ANCASH,HUAYLAS,HUALLANCA,846,453,393,0,35,179,122,247,240,23,0,315,415,37,3,0,76,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020703,ANCASH,HUAYLAS,HUATA,"1,133",575,558,0,104,238,145,290,281,75,0,564,377,33,1,0,158,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020704,ANCASH,HUAYLAS,HUAYLAS,"1,472",705,767,0,96,249,144,365,475,143,0,745,477,66,5,0,179,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020705,ANCASH,HUAYLAS,MATO,"1,426",742,684,0,117,282,183,414,357,73,0,728,443,37,1,0,217,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020706,ANCASH,HUAYLAS,PAMPAROMAS,"4,233","2,114","2,119",0,359,"1,025",591,"1,113",989,156,0,"1,899",848,58,3,0,"1,425",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020707,ANCASH,HUAYLAS,PUEBLO LIBRE,"4,923","2,295","2,628",0,441,"1,294",629,"1,279","1,047",233,0,"2,130",887,58,8,0,"1,840",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020708,ANCASH,HUAYLAS,SANTA CRUZ,"3,140","1,597","1,543",0,308,816,495,815,621,85,0,"1,311",822,33,3,0,971,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020709,ANCASH,HUAYLAS,YURACMARCA,"1,289",692,597,0,116,318,193,335,267,60,0,429,595,42,3,0,220,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020710,ANCASH,HUAYLAS,SANTO TORIBIO,903,463,440,0,62,183,94,226,264,74,0,413,379,35,5,0,71,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020801,ANCASH,HUARI,HUARI,"5,382","2,538","2,844",0,462,"1,201",635,"1,330","1,409",345,0,"1,430","2,392",510,43,0,"1,007",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020802,ANCASH,HUARI,CAJAY,"2,625","1,315","1,310",0,244,654,378,707,569,73,0,845,"1,014",65,19,0,682,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020803,ANCASH,HUARI,CHAVIN DE HUANTAR,"5,775","2,929","2,846",0,524,"1,584",830,"1,407","1,266",164,0,"1,988","2,020",136,20,0,"1,611",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020804,ANCASH,HUARI,HUACACHI,"1,978","1,030",948,0,195,506,248,556,418,55,0,648,988,49,2,0,291,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020805,ANCASH,HUARI,HUACHIS,"2,781","1,466","1,315",0,248,733,384,731,600,85,0,831,"1,308",93,7,0,542,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020806,ANCASH,HUARI,HUACCHIS,"1,349",705,644,0,107,335,188,379,308,32,0,460,731,31,3,0,124,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020807,ANCASH,HUARI,HUANTAR,"2,209","1,155","1,054",0,188,529,296,553,578,65,0,755,947,68,9,1,429,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020808,ANCASH,HUARI,MASIN,"1,681",883,798,0,148,380,187,421,463,82,0,504,781,68,7,0,321,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020809,ANCASH,HUARI,PAUCAS,"1,734",919,815,0,147,488,240,471,349,39,0,498,"1,029",63,6,0,138,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020810,ANCASH,HUARI,PONTO,"2,656","1,385","1,271",0,230,632,315,729,647,103,0,842,"1,191",100,7,1,515,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020811,ANCASH,HUARI,RAHUAPAMPA,884,453,431,0,84,237,115,242,178,28,0,177,534,95,10,0,68,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020812,ANCASH,HUARI,RAPAYAN,"1,221",629,592,0,88,339,175,341,246,32,0,362,671,23,5,0,160,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020813,ANCASH,HUARI,SAN MARCOS,"12,331","6,375","5,956",0,"1,185","3,653","1,665","2,882","2,457",489,0,"3,762","5,924",364,46,0,"2,235",6
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020814,ANCASH,HUARI,SAN PEDRO DE CHANA,"1,406",760,646,0,157,342,209,361,299,38,0,468,675,32,4,0,227,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020815,ANCASH,HUARI,UCO,"1,411",734,677,0,121,333,167,399,341,50,0,368,849,57,4,0,133,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020816,ANCASH,HUARI,ANRA,"1,549",821,728,0,136,366,189,423,387,48,0,451,785,35,4,0,274,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020901,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,"1,927",945,982,0,161,451,248,541,452,74,0,489,953,170,19,0,296,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020902,ANCASH,MARISCAL LUZURIAGA,CASCA,"2,429","1,135","1,294",0,234,643,337,546,597,72,0,702,961,62,5,0,699,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020903,ANCASH,MARISCAL LUZURIAGA,LUCMA,"1,889",891,998,0,215,524,248,482,393,27,0,500,700,39,3,0,647,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,"1,272",679,593,0,134,357,154,373,234,20,0,417,465,22,4,0,364,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020905,ANCASH,MARISCAL LUZURIAGA,LLAMA,934,512,422,0,90,234,140,225,221,24,0,273,475,46,2,0,138,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020906,ANCASH,MARISCAL LUZURIAGA,LLUMPA,"2,882","1,437","1,445",0,307,781,470,743,540,41,0,842,918,22,4,0,"1,096",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020907,ANCASH,MARISCAL LUZURIAGA,MUSGA,891,440,451,0,70,256,128,227,186,24,0,206,499,49,9,0,128,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,020908,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,771,421,350,0,69,201,95,233,164,9,0,284,249,18,6,0,214,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021001,ANCASH,PALLASCA,CABANA,"2,082","1,089",993,0,175,463,265,594,498,87,0,913,906,125,13,0,125,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021002,ANCASH,PALLASCA,BOLOGNESI,656,355,301,0,59,152,87,167,162,29,0,254,356,16,2,0,28,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021003,ANCASH,PALLASCA,CONCHUCOS,"3,744","1,918","1,826",0,301,940,544,"1,116",767,76,0,"1,750","1,231",88,24,0,651,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021004,ANCASH,PALLASCA,HUACASCHUQUE,415,217,198,0,43,102,42,109,101,18,0,217,146,7,1,0,44,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021005,ANCASH,PALLASCA,HUANDOVAL,652,358,294,0,50,158,101,159,157,27,0,256,317,35,4,0,40,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021006,ANCASH,PALLASCA,LACABAMBA,409,218,191,0,36,87,38,121,114,13,0,152,196,17,5,0,39,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021007,ANCASH,PALLASCA,LLAPO,373,191,182,0,29,81,52,109,86,16,0,177,160,8,1,0,27,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021008,ANCASH,PALLASCA,PALLASCA,"1,587",802,785,0,106,367,194,468,394,58,0,742,615,65,10,0,155,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021009,ANCASH,PALLASCA,PAMPAS,"2,473","1,206","1,267",0,180,550,324,754,610,55,0,"1,190",878,67,17,0,321,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021010,ANCASH,PALLASCA,SANTA ROSA,680,388,292,0,39,142,80,201,186,32,0,346,253,12,4,0,65,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021011,ANCASH,PALLASCA,TAUCA,"1,518",741,777,0,124,332,185,434,398,45,0,828,537,34,7,0,112,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021101,ANCASH,POMABAMBA,POMABAMBA,"8,433","3,985","4,448",0,752,"2,219","1,103","2,304","1,835",220,0,"1,943","3,380",772,30,0,"2,308",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021102,ANCASH,POMABAMBA,HUAYLLAN,"2,248","1,092","1,156",0,207,644,305,590,455,47,0,706,850,118,3,0,571,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021103,ANCASH,POMABAMBA,PAROBAMBA,"3,510","1,784","1,726",0,326,832,490,"1,072",729,61,0,"1,227",886,52,6,0,"1,339",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021104,ANCASH,POMABAMBA,QUINUABAMBA,"1,288",655,633,0,119,338,181,380,255,15,0,418,280,30,1,0,559,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021201,ANCASH,RECUAY,RECUAY,"4,340","2,137","2,203",0,284,953,627,"1,177","1,089",210,0,"1,084","2,402",354,35,0,465,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021202,ANCASH,RECUAY,COTAPARACO,590,309,281,0,37,176,74,148,129,26,0,145,358,55,5,0,27,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021203,ANCASH,RECUAY,HUAYLLAPAMPA,884,447,437,0,70,162,107,236,249,60,0,301,440,32,4,1,106,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021204,ANCASH,RECUAY,MARCA,"1,242",623,619,0,74,229,133,319,388,99,0,364,685,97,11,0,85,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021205,ANCASH,RECUAY,PAMPAS CHICO,887,452,435,0,59,211,105,214,251,47,0,292,454,44,1,0,96,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021206,ANCASH,RECUAY,PARARIN,989,525,464,0,59,171,126,288,298,47,0,430,452,44,5,0,58,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021207,ANCASH,RECUAY,TAPACOCHA,522,256,266,0,32,108,67,131,153,31,0,198,255,34,2,0,33,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021208,ANCASH,RECUAY,TICAPAMPA,"2,210","1,071","1,139",0,144,540,288,556,577,105,0,576,"1,257",149,15,0,213,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021209,ANCASH,RECUAY,LLACLLIN,708,365,343,0,57,163,101,184,171,32,0,246,365,26,2,0,69,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021210,ANCASH,RECUAY,CATAC,"2,776","1,361","1,415",0,213,706,458,695,608,96,0,771,"1,641",144,16,0,204,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021301,ANCASH,SANTA,CHIMBOTE,"166,064","83,298","82,766",0,"11,218","36,597","23,846","49,295","39,293","5,815",0,"35,305","105,083","17,170","1,433",55,"7,018",438
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021302,ANCASH,SANTA,CACERES DEL PERU,"3,524","1,973","1,551",0,235,803,429,986,915,156,0,"1,782","1,304",68,0,0,370,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021303,ANCASH,SANTA,MACATE,"2,616","1,454","1,162",0,212,571,337,696,684,116,0,"1,213","1,109",41,5,0,248,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021304,ANCASH,SANTA,MORO,"5,624","3,069","2,555",0,443,"1,414",825,"1,577","1,201",164,0,"1,873","2,587",125,17,1,"1,021",5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021305,ANCASH,SANTA,NEPEÑA,"9,498","4,800","4,698",0,669,"2,202","1,273","2,513","2,433",408,0,"2,523","5,536",334,75,1,"1,029",11
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021306,ANCASH,SANTA,SAMANCO,"2,940","1,581","1,359",0,225,726,397,865,652,75,0,843,"1,786",99,15,1,196,6
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021307,ANCASH,SANTA,SANTA,"20,471","10,663","9,808",0,"1,632","5,363","3,116","5,589","4,135",636,0,"6,271","11,569",627,99,5,"1,900",39
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021308,ANCASH,SANTA,COISHCO,"10,804","5,337","5,467",0,837,"2,770","1,543","3,103","2,217",334,0,"2,689","6,837",536,68,0,674,47
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021309,ANCASH,SANTA,NUEVO CHIMBOTE,"69,529","34,318","35,211",1,"6,155","17,330","10,314","19,807","14,733","1,189",0,"11,315","44,716","10,705",974,19,"1,800",137
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021401,ANCASH,SIHUAS,SIHUAS,"3,552","1,744","1,808",0,331,869,470,923,835,124,0,954,"1,701",361,76,0,460,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021402,ANCASH,SIHUAS,ALFONSO UGARTE,441,231,210,0,33,100,53,138,106,11,0,148,236,12,1,0,44,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021403,ANCASH,SIHUAS,CHINGALPO,637,352,285,0,55,172,88,178,132,12,0,302,269,12,0,0,54,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021404,ANCASH,SIHUAS,HUAYLLABAMBA,"2,185","1,046","1,139",0,202,542,246,661,491,43,0,842,875,79,6,0,383,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021405,ANCASH,SIHUAS,QUICHES,"1,455",731,724,0,132,344,160,468,322,29,0,526,560,53,5,0,311,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021406,ANCASH,SIHUAS,SICSIBAMBA,"1,083",558,525,0,100,262,133,299,252,37,0,393,433,41,6,0,210,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021407,ANCASH,SIHUAS,ACOBAMBA,929,483,446,0,88,259,141,260,165,16,0,457,365,16,3,0,88,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021408,ANCASH,SIHUAS,CASHAPAMPA,"1,593",835,758,0,169,440,192,428,324,40,0,543,702,28,4,0,316,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021409,ANCASH,SIHUAS,RAGASH,"1,563",810,753,0,155,423,228,411,317,29,0,643,614,21,10,0,275,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021410,ANCASH,SIHUAS,SAN JUAN,"3,895","1,940","1,955",0,409,"1,004",475,"1,191",780,36,0,"1,296","1,120",38,5,0,"1,436",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021501,ANCASH,YUNGAY,YUNGAY,"13,532","6,827","6,705",0,"1,186","3,369","1,959","3,544","3,009",465,0,"4,619","5,494",693,60,0,"2,666",6
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021502,ANCASH,YUNGAY,CASCAPARA,"1,213",628,585,0,100,300,198,335,238,42,0,597,187,14,0,0,415,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021503,ANCASH,YUNGAY,MANCOS,"4,567","2,270","2,297",0,403,"1,055",610,"1,247","1,043",209,0,"1,352","2,127",284,19,0,785,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021504,ANCASH,YUNGAY,MATACOTO,"1,084",533,551,0,101,253,160,310,222,38,0,483,314,23,4,0,260,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021505,ANCASH,YUNGAY,QUILLO,"6,700","3,296","3,404",0,637,"2,030","1,051","1,721","1,165",96,0,"2,324",831,34,3,0,"3,508",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021506,ANCASH,YUNGAY,RANRAHIRCA,"1,983","1,037",946,0,153,487,260,552,458,73,0,676,782,112,8,0,405,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021507,ANCASH,YUNGAY,SHUPLUY,"1,345",658,687,0,94,341,207,358,303,42,0,649,293,45,5,0,353,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021508,ANCASH,YUNGAY,YANAMA,"4,196","2,039","2,157",0,397,"1,169",541,"1,149",851,89,0,"1,422","1,652",78,7,0,"1,037",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021601,ANCASH,ANTONIO RAIMONDI,LLAMELLIN,"2,297","1,185","1,112",0,190,543,286,558,601,119,0,713,"1,127",123,12,0,322,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021602,ANCASH,ANTONIO RAIMONDI,ACZO,"1,324",717,607,0,100,312,155,364,329,64,0,434,691,41,2,0,156,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021603,ANCASH,ANTONIO RAIMONDI,CHACCHO,"1,191",614,577,0,110,264,141,310,313,53,0,364,606,41,1,0,179,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021604,ANCASH,ANTONIO RAIMONDI,CHINGAS,"1,208",616,592,0,68,259,134,329,344,74,0,395,610,60,5,0,138,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021605,ANCASH,ANTONIO RAIMONDI,MIRGAS,"2,631","1,339","1,292",0,208,727,404,718,518,56,0,"1,058",982,73,3,0,515,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021606,ANCASH,ANTONIO RAIMONDI,SAN JUAN DE RONTOY,848,408,440,0,62,203,144,253,172,14,0,309,378,15,6,0,140,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,"7,297","3,456","3,841",0,760,"1,853",972,"1,748","1,747",217,0,"2,174","2,705",154,18,0,"2,246",4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021702,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,"3,011","1,445","1,566",0,277,665,403,756,838,72,0,972,"1,114",64,9,0,852,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021703,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,"2,111","1,034","1,077",0,169,550,352,491,512,37,0,734,763,42,2,0,570,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021801,ANCASH,ASUNCION,CHACAS,"3,291","1,636","1,655",0,254,745,459,868,844,121,0,"1,037","1,401",100,8,0,745,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021802,ANCASH,ASUNCION,ACOCHACA,"2,316","1,050","1,266",0,207,551,305,586,598,69,0,698,976,55,7,0,580,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021901,ANCASH,HUARMEY,HUARMEY,"15,307","7,890","7,417",0,"1,178","3,563","2,179","4,454","3,403",530,0,"3,588","9,876","1,060",105,1,677,6
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021902,ANCASH,HUARMEY,COCHAPETI,620,348,272,0,30,160,92,144,158,36,0,248,329,15,1,0,27,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021903,ANCASH,HUARMEY,HUAYAN,630,346,284,0,26,95,81,185,185,58,0,237,342,18,4,0,29,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021904,ANCASH,HUARMEY,MALVAS,686,397,289,0,37,134,87,160,221,47,0,212,404,37,4,0,29,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,021905,ANCASH,HUARMEY,CULEBRAS,"1,472",810,662,0,108,366,248,418,290,42,0,426,909,42,9,0,86,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,022001,ANCASH,OCROS,ACAS,360,189,171,0,12,90,47,90,109,12,0,143,187,11,6,0,13,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,022002,ANCASH,OCROS,CAJAMARQUILLA,225,126,99,0,10,35,25,57,81,17,0,114,93,11,2,0,5,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,022003,ANCASH,OCROS,CARHUAPAMPA,514,249,265,0,29,84,54,154,168,25,0,207,256,13,4,0,34,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,022004,ANCASH,OCROS,COCHAS,"1,070",620,450,0,101,266,165,291,228,19,0,340,611,43,8,0,68,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,022005,ANCASH,OCROS,CONGAS,835,467,368,0,58,149,107,232,237,52,0,377,415,17,6,0,20,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,022006,ANCASH,OCROS,LLIPA,213,106,107,0,11,27,25,44,87,19,0,107,88,4,3,0,11,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,022007,ANCASH,OCROS,OCROS,988,541,447,0,46,183,125,234,301,99,0,407,454,62,10,0,55,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,022008,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,493,231,262,0,25,111,78,118,141,20,0,201,261,9,2,0,20,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,022009,ANCASH,OCROS,SAN PEDRO,991,560,431,1,65,228,150,261,252,34,0,333,579,52,2,1,24,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,022010,ANCASH,OCROS,SANTIAGO DE CHILCAS,355,187,168,0,22,64,34,75,124,36,0,183,144,14,4,0,10,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030101,APURIMAC,ABANCAY,ABANCAY,"35,659","17,654","18,005",0,"3,829","10,614","5,112","9,010","6,163",931,0,"4,604","22,349","5,675",585,4,"2,442",73
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030102,APURIMAC,ABANCAY,CIRCA,"1,803",924,879,0,89,369,270,505,511,59,0,533,870,51,14,0,335,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030103,APURIMAC,ABANCAY,CURAHUASI,"8,700","4,403","4,297",0,637,"1,974","1,241","2,606","1,985",257,0,"2,811","3,533",303,38,0,"2,015",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030104,APURIMAC,ABANCAY,CHACOCHE,865,433,432,0,70,223,111,209,211,41,0,251,442,18,5,0,149,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030105,APURIMAC,ABANCAY,HUANIPACA,"2,568","1,359","1,209",0,187,541,363,846,558,73,0,887,"1,040",35,4,0,602,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030106,APURIMAC,ABANCAY,LAMBRAMA,"2,405","1,178","1,227",0,99,410,324,719,752,101,0,760,862,55,14,0,714,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030107,APURIMAC,ABANCAY,PICHIRHUA,"2,442","1,231","1,211",0,148,439,290,640,752,173,0,783,"1,027",56,9,0,567,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,"2,190","1,105","1,085",0,129,473,297,646,554,91,0,734,896,93,5,0,462,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030109,APURIMAC,ABANCAY,TAMBURCO,"4,645","2,320","2,325",0,338,"1,215",658,"1,346",921,167,0,783,"2,831",421,71,0,539,12
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030201,APURIMAC,AYMARAES,CHALHUANCA,"2,221","1,126","1,095",0,144,445,305,644,560,123,0,496,"1,217",300,32,0,176,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030202,APURIMAC,AYMARAES,CAPAYA,450,237,213,0,25,93,59,112,137,24,0,138,238,27,6,0,41,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030203,APURIMAC,AYMARAES,CARAYBAMBA,852,443,409,0,70,191,87,228,227,49,0,217,483,46,9,0,97,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030204,APURIMAC,AYMARAES,COLCABAMBA,505,255,250,0,43,95,71,126,146,24,0,161,234,12,2,0,96,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030205,APURIMAC,AYMARAES,COTARUSE,"1,841",946,895,0,158,427,236,518,432,70,0,646,815,41,4,0,335,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030206,APURIMAC,AYMARAES,CHAPIMARCA,"1,469",751,718,0,87,284,197,438,396,67,0,512,625,48,9,0,275,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030207,APURIMAC,AYMARAES,HUAYLLO,502,276,226,0,17,107,67,141,133,37,0,145,279,31,8,0,39,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030208,APURIMAC,AYMARAES,LUCRE,"1,398",666,732,0,112,312,204,338,370,62,0,479,506,15,1,0,397,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030209,APURIMAC,AYMARAES,POCOHUANCA,818,423,395,0,57,165,113,221,223,39,0,237,428,56,4,0,93,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030210,APURIMAC,AYMARAES,SAÑAYCA,743,366,377,0,46,138,100,211,193,55,0,229,315,36,5,0,158,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030211,APURIMAC,AYMARAES,SORAYA,476,252,224,0,29,86,66,135,130,30,0,160,212,11,0,0,93,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030212,APURIMAC,AYMARAES,TAPAIRIHUA,"1,489",770,719,0,124,341,195,417,360,52,0,440,678,50,4,0,317,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030213,APURIMAC,AYMARAES,TINTAY,"2,460","1,299","1,161",0,215,626,318,609,601,91,0,724,"1,208",77,7,0,444,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030214,APURIMAC,AYMARAES,TORAYA,941,473,468,0,61,131,128,247,291,83,0,341,339,29,3,0,229,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030215,APURIMAC,AYMARAES,YANACA,750,383,367,0,36,126,97,191,242,58,0,233,348,41,3,0,125,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030216,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,667,325,342,0,50,137,71,144,222,43,0,208,265,17,1,0,176,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,030217,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,609,300,309,0,30,130,92,152,182,23,0,199,281,26,5,0,98,1
