ELECTION_PROCESS,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,TOTAL_VOTERS,MALE_VOTERS,FEMALE_VOTERS,UNDER_18,AGE_18_TO_20,AGE_21_TO_29,AGE_30_TO_35,AGE_36_TO_50,AGE_51_TO_75,OVER_75,INITIAL_EDUCATION,PRIMARY_EDUCATION,SECONDARY_EDUCATION,UNIVERSITY_EDUCATION,TECHNICAL_EDUCATION,SPECIAL_EDUCATION,NO_EDUCATION,DISABILITIES
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100110,ICA,ICA,SUBTANJALLA,"14,396","7,017","7,379",0,"1,539","3,863","1,866","3,774","2,889",465,0,"1,581","10,521","1,777",205,5,307,58
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100111,ICA,ICA,YAUCA DEL ROSARIO,"2,441","1,235","1,206",0,111,434,325,648,724,199,0,631,"1,496",199,16,1,98,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100112,ICA,ICA,TATE,"3,576","1,784","1,792",0,297,804,518,991,807,159,0,509,"2,698",260,47,1,61,13
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100113,ICA,ICA,PACHACUTEC,"4,742","2,283","2,459",0,390,"1,161",682,"1,303","1,017",189,0,765,"3,460",357,37,1,122,18
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100114,ICA,ICA,OCUCAJE,"3,795","1,885","1,910",0,280,856,507,"1,088",852,212,0,734,"2,593",286,31,0,151,8
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100201,ICA,CHINCHA,CHINCHA ALTA,"53,610","25,794","27,816",4,"3,914","11,228","7,168","15,313","13,363","2,620",1,"8,817","34,857","8,019",960,24,932,208
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100202,ICA,CHINCHA,CHAVIN,"2,891","1,495","1,396",0,209,642,371,834,712,123,0,721,"1,726",114,27,1,302,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100203,ICA,CHINCHA,CHINCHA BAJA,"9,578","4,823","4,755",0,760,"2,137","1,321","2,685","2,279",396,0,"2,275","6,232",595,127,4,345,52
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100204,ICA,CHINCHA,EL CARMEN,"8,857","4,408","4,449",1,686,"2,105","1,310","2,475","1,950",330,1,"2,209","5,757",273,82,1,534,26
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100205,ICA,CHINCHA,GROCIO PRADO,"14,247","6,942","7,305",1,"1,184","3,210","1,910","4,014","3,293",635,0,"3,709","8,789",972,258,4,515,60
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100206,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,"1,504",740,764,0,138,398,184,394,336,54,0,376,984,52,16,0,76,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100207,ICA,CHINCHA,SUNAMPE,"15,442","7,489","7,953",0,"1,291","3,492","2,196","4,241","3,504",718,3,"3,545","9,753","1,418",287,2,434,58
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100208,ICA,CHINCHA,TAMBO DE MORA,"3,455","1,691","1,764",0,286,706,471,"1,089",779,124,0,626,"2,456",231,63,0,79,11
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100209,ICA,CHINCHA,ALTO LARAN,"4,454","2,261","2,193",1,335,"1,114",766,"1,150",927,161,0,"1,159","2,860",181,56,0,198,12
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100210,ICA,CHINCHA,PUEBLO NUEVO,"33,142","16,040","17,102",1,"2,958","8,375","4,737","9,413","6,585","1,073",2,"4,677","23,548","3,327",612,10,966,127
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100211,ICA,CHINCHA,SAN JUAN DE YANAC,"1,208",626,582,1,63,200,164,358,327,95,0,332,724,74,18,0,60,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100301,ICA,NAZCA,NAZCA,"22,703","11,549","11,154",0,"1,888","5,165","2,850","6,363","5,428","1,009",0,"3,254","15,803","2,347",486,21,792,94
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100302,ICA,NAZCA,CHANGUILLO,"2,025","1,102",923,0,152,470,271,535,526,71,0,469,"1,323",76,21,0,136,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100303,ICA,NAZCA,EL INGENIO,"2,627","1,365","1,262",0,249,546,300,784,622,126,0,547,"1,746",136,32,2,164,11
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100304,ICA,NAZCA,MARCONA,"11,002","5,677","5,325",0,811,"2,351","1,638","3,183","2,804",215,0,"1,254","7,995","1,250",282,10,211,42
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100305,ICA,NAZCA,VISTA ALEGRE,"12,285","6,216","6,069",0,"1,163","3,122","1,724","3,508","2,301",467,0,"1,989","8,793",731,244,8,520,49
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100401,ICA,PISCO,PISCO,"47,391","23,767","23,624",1,"3,402","10,165","6,242","13,395","12,216","1,970",1,"6,998","32,918","5,983",674,41,776,254
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100402,ICA,PISCO,HUANCANO,"1,657",878,779,0,137,372,220,463,382,83,0,397,"1,086",79,10,0,85,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100403,ICA,PISCO,HUMAY,"4,447","2,317","2,130",0,390,"1,059",656,"1,254",940,148,0,"1,016","3,010",128,20,0,273,12
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100404,ICA,PISCO,INDEPENDENCIA,"8,560","4,396","4,164",0,754,"1,993","1,193","2,408","1,870",342,1,"1,965","5,686",384,78,0,446,19
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100405,ICA,PISCO,PARACAS,"3,461","1,798","1,663",0,303,946,553,987,621,51,1,613,"2,438",248,27,2,132,12
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100406,ICA,PISCO,SAN ANDRES,"10,319","5,198","5,121",0,866,"2,377","1,454","3,009","2,269",344,0,"1,874","7,183",835,158,4,265,60
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100407,ICA,PISCO,SAN CLEMENTE,"13,775","6,893","6,882",0,"1,299","3,644","2,035","3,940","2,455",402,0,"2,426","9,747",825,145,5,627,65
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100408,ICA,PISCO,TUPAC AMARU INCA,"9,465","4,579","4,886",0,928,"2,393","1,346","2,783","1,742",273,1,"1,664","6,820",584,114,8,274,59
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100501,ICA,PALPA,PALPA,"6,327","3,304","3,023",0,511,"1,413",787,"1,689","1,558",369,0,"1,068","4,252",637,135,6,229,25
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100502,ICA,PALPA,LLIPATA,"1,380",716,664,0,98,336,206,389,295,56,0,285,946,59,18,0,72,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100503,ICA,PALPA,RIO GRANDE,"2,462","1,304","1,158",0,159,484,320,714,633,152,0,526,"1,607",146,39,1,143,6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100504,ICA,PALPA,SANTA CRUZ,"1,242",639,603,0,70,296,188,328,308,52,0,244,858,81,18,1,40,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,100505,ICA,PALPA,TIBILLO,459,255,204,0,32,102,58,118,124,25,0,111,317,19,2,0,10,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110101,JUNIN,HUANCAYO,HUANCAYO,"98,087","47,400","50,687",0,"7,072","21,440","13,291","28,065","24,298","3,921",2,"10,677","61,957","20,395","1,774",29,"3,253",296
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110103,JUNIN,HUANCAYO,CARHUACALLANGA,446,212,234,0,17,81,58,118,122,50,0,120,243,24,3,0,56,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110104,JUNIN,HUANCAYO,COLCA,"1,025",496,529,0,64,182,112,243,340,84,0,264,580,46,13,0,122,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110105,JUNIN,HUANCAYO,CULLHUAS,"2,139","1,017","1,122",0,167,488,276,610,510,88,0,779,"1,038",19,3,0,300,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110106,JUNIN,HUANCAYO,CHACAPAMPA,921,444,477,0,61,135,74,224,319,108,0,282,437,46,13,0,143,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110107,JUNIN,HUANCAYO,CHICCHE,826,381,445,0,50,112,81,180,304,99,0,313,360,24,2,0,127,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110108,JUNIN,HUANCAYO,CHILCA,"60,721","29,734","30,987",1,"6,138","17,429","9,130","15,385","10,874","1,764",1,"8,962","42,164","5,605",796,23,"3,170",194
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110109,JUNIN,HUANCAYO,CHONGOS ALTO,"1,197",546,651,0,74,174,100,246,435,168,0,434,527,33,4,0,199,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110112,JUNIN,HUANCAYO,CHUPURO,"1,779",842,937,0,145,381,248,462,454,89,0,476,"1,080",69,18,0,136,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110113,JUNIN,HUANCAYO,EL TAMBO,"116,147","55,449","60,698",0,"9,075","27,467","17,059","30,987","27,000","4,559",1,"12,154","74,662","23,578","2,411",44,"3,297",354
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110114,JUNIN,HUANCAYO,HUACRAPUQUIO,"1,111",476,635,0,92,227,103,262,327,100,0,370,569,33,3,0,136,4
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110116,JUNIN,HUANCAYO,HUALHUAS,"2,796","1,293","1,503",0,240,645,368,712,693,138,0,459,"1,781",350,44,1,161,12
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110118,JUNIN,HUANCAYO,HUANCAN,"9,739","4,473","5,266",0,"1,028","2,560","1,396","2,520","1,854",381,0,"1,944","6,365",603,78,4,745,27
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110119,JUNIN,HUANCAYO,HUASICANCHA,661,321,340,0,65,113,85,159,190,49,0,214,336,34,5,0,72,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110120,JUNIN,HUANCAYO,HUAYUCACHI,"6,554","3,039","3,515",0,598,"1,691",881,"1,622","1,476",286,0,"1,313","4,253",454,59,1,474,16
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110121,JUNIN,HUANCAYO,INGENIO,"1,916",886,"1,030",0,175,414,194,501,521,111,0,637,984,48,21,1,225,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110122,JUNIN,HUANCAYO,PARIAHUANCA,"4,744","2,422","2,322",0,473,948,656,"1,285","1,201",181,0,"1,543","2,211",44,15,0,931,6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110123,JUNIN,HUANCAYO,PILCOMAYO,"10,785","5,006","5,779",0,957,"2,593","1,580","2,948","2,313",394,0,"1,692","7,037","1,308",185,3,560,33
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110124,JUNIN,HUANCAYO,PUCARA,"4,075","1,867","2,208",0,323,866,518,"1,043","1,112",213,0,"1,165","2,203",193,66,1,447,11
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110125,JUNIN,HUANCAYO,QUICHUAY,"1,450",676,774,0,120,318,188,377,361,86,0,423,808,54,12,1,152,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110126,JUNIN,HUANCAYO,QUILCAS,"3,072","1,411","1,661",0,289,705,429,779,735,135,0,815,"1,797",190,25,0,245,16
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110127,JUNIN,HUANCAYO,SAN AGUSTIN,"8,309","3,919","4,390",0,777,"2,101","1,209","2,109","1,796",317,0,"1,344","5,554",797,116,3,495,33
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,"7,530","3,504","4,026",0,695,"1,732",950,"1,963","1,805",385,0,"1,145","4,745","1,112",138,3,387,26
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,"3,961","2,147","1,814",0,349,733,518,"1,203","1,017",141,0,"1,520","1,560",50,14,0,817,10
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110132,JUNIN,HUANCAYO,SAÑO,"3,327","1,581","1,746",0,307,841,455,870,715,139,0,610,"2,098",297,72,2,248,9
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110133,JUNIN,HUANCAYO,SAPALLANGA,"11,692","5,480","6,212",0,"1,027","2,815","1,581","3,057","2,677",535,0,"2,570","7,168",636,144,6,"1,168",22
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110134,JUNIN,HUANCAYO,SICAYA,"5,818","2,650","3,168",0,568,"1,371",761,"1,503","1,293",322,0,"1,182","3,534",507,71,2,522,5
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110136,JUNIN,HUANCAYO,VIQUES,"1,673",775,898,0,143,384,236,409,401,100,0,457,"1,001",63,16,0,136,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110201,JUNIN,CONCEPCION,CONCEPCION,"11,641","5,554","6,087",0,936,"2,746","1,591","3,095","2,720",553,0,"1,759","7,426","1,669",271,3,513,35
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110202,JUNIN,CONCEPCION,ACO,"1,460",701,759,0,122,260,142,363,455,118,0,453,801,57,12,0,137,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110203,JUNIN,CONCEPCION,ANDAMARCA,"3,345","1,680","1,665",0,287,634,434,872,952,166,0,"1,160","1,232",54,6,0,893,13
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110204,JUNIN,CONCEPCION,COMAS,"4,914","2,434","2,480",0,460,"1,048",644,"1,359","1,148",255,0,"1,735","2,116",64,26,0,973,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110205,JUNIN,CONCEPCION,COCHAS,"1,385",724,661,0,138,309,172,364,325,77,0,544,679,10,5,0,147,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110206,JUNIN,CONCEPCION,CHAMBARA,"2,116",990,"1,126",0,196,461,263,552,542,102,0,529,"1,244",117,10,0,216,5
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,"1,116",496,620,0,95,250,134,302,264,71,0,406,582,26,4,0,98,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110208,JUNIN,CONCEPCION,MANZANARES,"1,257",579,678,0,106,284,145,326,322,74,0,227,843,102,20,2,63,11
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110209,JUNIN,CONCEPCION,MARISCAL CASTILLA,"1,280",675,605,0,109,298,181,370,273,49,0,438,686,26,4,0,126,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110210,JUNIN,CONCEPCION,MATAHUASI,"3,578","1,641","1,937",0,260,796,445,962,887,228,0,682,"2,238",392,55,1,210,8
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110211,JUNIN,CONCEPCION,MITO,998,491,507,0,72,192,103,303,264,64,0,195,604,95,39,1,64,8
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110212,JUNIN,CONCEPCION,NUEVE DE JULIO,"1,106",501,605,0,113,240,123,284,266,80,0,230,683,93,12,0,88,4
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110213,JUNIN,CONCEPCION,ORCOTUNA,"2,909","1,390","1,519",0,268,729,365,720,660,167,0,721,"1,816",135,24,0,213,9
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110214,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,"1,676",751,925,0,113,328,186,444,466,139,0,434,951,119,23,4,145,7
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110215,JUNIN,CONCEPCION,SAN JOSE DE QUERO,"4,149","1,987","2,162",0,421,916,514,"1,082","1,012",204,0,"1,259","2,429",59,19,0,383,9
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110301,JUNIN,JAUJA,JAUJA,"12,966","6,067","6,899",0,934,"2,768","1,653","3,435","3,480",696,0,"1,767","8,210","2,344",199,4,442,42
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110302,JUNIN,JAUJA,ACOLLA,"5,878","2,735","3,143",0,523,"1,194",712,"1,496","1,576",377,0,"1,245","3,530",442,120,0,541,12
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110303,JUNIN,JAUJA,APATA,"3,601","1,689","1,912",0,346,792,380,944,935,204,0,996,"2,049",214,47,0,295,7
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110304,JUNIN,JAUJA,ATAURA,"1,157",542,615,0,95,252,159,299,277,75,0,198,749,133,20,0,57,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110305,JUNIN,JAUJA,CANCHAYLLO,"1,198",572,626,0,93,286,140,313,298,68,0,260,790,50,6,0,92,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110306,JUNIN,JAUJA,EL MANTARO,"1,935",907,"1,028",0,157,429,230,484,494,141,0,336,"1,234",222,50,0,93,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110307,JUNIN,JAUJA,HUAMALI,"1,340",647,693,0,102,249,150,363,377,99,0,267,867,120,23,0,63,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110308,JUNIN,JAUJA,HUARIPAMPA,858,409,449,0,57,140,86,220,275,80,0,172,515,114,11,0,46,6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110309,JUNIN,JAUJA,HUERTAS,"1,615",783,832,0,124,348,208,406,419,110,0,328,"1,047",100,30,0,110,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110310,JUNIN,JAUJA,JANJAILLO,712,311,401,0,51,144,88,148,229,52,0,259,349,15,5,0,84,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110311,JUNIN,JAUJA,JULCAN,858,395,463,0,64,141,88,228,257,80,0,165,579,68,11,0,35,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110312,JUNIN,JAUJA,LEONOR ORDOÑEZ,"1,273",600,673,0,96,250,146,325,351,105,0,211,832,137,21,0,72,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110313,JUNIN,JAUJA,LLOCLLAPAMPA,"1,170",561,609,0,87,224,130,299,347,83,0,243,725,94,12,0,96,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110314,JUNIN,JAUJA,MARCO,"1,529",691,838,0,114,257,147,401,453,157,0,342,857,125,15,0,190,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110315,JUNIN,JAUJA,MASMA,"1,677",821,856,0,139,317,203,441,449,128,0,420,"1,044",96,15,0,102,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110316,JUNIN,JAUJA,MOLINOS,"1,469",748,721,0,137,315,172,373,381,91,0,435,787,95,8,0,144,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110317,JUNIN,JAUJA,MONOBAMBA,"1,060",610,450,0,83,206,151,275,289,56,0,439,508,19,5,0,89,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110318,JUNIN,JAUJA,MUQUI,850,390,460,0,67,146,84,216,253,84,0,176,528,94,15,0,37,8
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110319,JUNIN,JAUJA,MUQUIYAUYO,"1,853",864,989,0,135,369,190,439,517,203,0,378,"1,119",197,22,1,136,10
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110320,JUNIN,JAUJA,PACA,949,431,518,0,73,159,106,225,268,118,0,304,499,38,6,0,102,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110321,JUNIN,JAUJA,PACCHA,"1,506",687,819,0,118,307,166,411,418,86,0,402,943,35,9,0,117,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110322,JUNIN,JAUJA,PANCAN,"1,104",540,564,0,105,228,116,274,306,75,0,236,684,88,13,0,83,5
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110323,JUNIN,JAUJA,PARCO,"1,333",616,717,0,102,258,166,326,376,105,0,296,843,89,19,0,86,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110324,JUNIN,JAUJA,POMACANCHA,"1,144",518,626,0,122,216,105,318,338,45,0,434,544,14,4,0,148,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110325,JUNIN,JAUJA,RICRAN,"1,173",571,602,0,93,202,129,324,359,66,0,482,540,20,5,0,126,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110326,JUNIN,JAUJA,SAN LORENZO,"1,489",661,828,0,129,310,211,403,357,79,1,291,961,112,23,0,101,14
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110327,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,699,321,378,0,46,135,80,191,178,69,0,122,451,52,10,0,64,9
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110328,JUNIN,JAUJA,SINCOS,"2,702","1,213","1,489",0,276,501,315,740,719,151,0,741,"1,600",122,35,0,204,10
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110329,JUNIN,JAUJA,TUNAN MARCA,989,452,537,0,66,182,104,258,303,76,0,304,530,74,2,0,79,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110330,JUNIN,JAUJA,YAULI,"1,123",550,573,0,110,228,107,287,308,83,0,274,715,55,5,0,74,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110331,JUNIN,JAUJA,CURICACA,"1,057",479,578,0,100,266,124,273,243,51,0,268,679,27,7,0,76,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110332,JUNIN,JAUJA,MASMA CHICCHE,695,329,366,0,68,138,74,189,194,32,0,246,325,10,4,0,110,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110333,JUNIN,JAUJA,SAUSA,"1,845",892,953,0,166,430,243,469,430,107,0,318,"1,195",165,32,0,135,4
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110334,JUNIN,JAUJA,YAUYOS,"6,049","2,746","3,303",0,506,"1,422",811,"1,555","1,476",279,1,"1,007","3,910",694,100,2,335,23
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110401,JUNIN,JUNIN,JUNIN,"8,882","3,864","5,018",0,742,"1,928","1,105","2,308","2,280",519,0,"1,925","5,100",836,188,6,827,51
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110402,JUNIN,JUNIN,CARHUAMAYO,"3,841","1,326","2,515",0,395,781,391,989,"1,031",254,0,974,"2,186",214,50,2,415,20
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110403,JUNIN,JUNIN,ONDORES,"1,513",706,807,0,83,255,136,423,494,122,0,412,830,157,31,0,83,4
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110404,JUNIN,JUNIN,ULCUMAYO,"4,043","1,729","2,314",0,356,683,422,"1,154","1,180",248,0,"1,585","1,560",56,9,0,833,5
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110501,JUNIN,TARMA,TARMA,"38,038","17,339","20,699",1,"2,950","8,294","4,676","10,553","9,739","1,825",0,"7,606","22,857","4,521","1,041",18,"1,995",142
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110502,JUNIN,TARMA,ACOBAMBA,"7,292","3,224","4,068",0,503,"1,405",916,"1,901","2,091",476,0,"2,614","3,490",412,104,2,670,36
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110503,JUNIN,TARMA,HUARICOLCA,"1,657",744,913,0,148,333,203,420,437,116,0,658,757,30,9,0,203,7
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110504,JUNIN,TARMA,HUASAHUASI,"7,021","3,301","3,720",0,609,"1,419",914,"1,921","1,791",367,0,"3,093","2,813",92,30,0,993,24
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110505,JUNIN,TARMA,LA UNION,"2,328","1,007","1,321",0,182,498,288,582,625,153,0,639,"1,329",83,46,0,231,9
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110506,JUNIN,TARMA,PALCA,"4,470","2,119","2,351",0,420,988,593,"1,177","1,084",208,0,"1,951","1,848",75,14,2,580,37
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110507,JUNIN,TARMA,PALCAMAYO,"3,348","1,437","1,911",0,233,590,341,898,"1,046",240,0,"1,416","1,420",68,19,0,425,9
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,"3,339","1,520","1,819",0,217,537,303,876,"1,109",297,0,"1,232","1,520",137,27,2,421,14
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110509,JUNIN,TARMA,TAPO,"2,851","1,312","1,539",0,284,614,313,738,754,148,0,"1,180","1,161",23,11,0,476,13
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110601,JUNIN,YAULI,LA OROYA,"14,542","7,245","7,297",0,"1,063","2,927","1,752","4,598","3,732",470,1,"1,976","10,324","1,413",435,6,387,40
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110602,JUNIN,YAULI,CHACAPALPA,915,456,459,0,58,211,122,253,230,41,0,265,571,28,13,0,38,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110603,JUNIN,YAULI,HUAY HUAY,845,399,446,0,82,201,116,238,182,26,0,208,571,30,8,2,26,6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110604,JUNIN,YAULI,MARCAPOMACOCHA,"1,176",614,562,0,107,325,195,314,215,20,0,273,804,51,8,1,39,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110605,JUNIN,YAULI,MOROCOCHA,"3,846","2,082","1,764",0,336,"1,043",684,"1,275",483,25,0,644,"2,848",180,66,0,108,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110606,JUNIN,YAULI,PACCHA,"1,347",620,727,0,102,293,202,386,310,54,0,248,918,88,33,0,60,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,580,304,276,0,35,90,75,149,193,38,0,200,318,11,6,0,45,4
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110608,JUNIN,YAULI,SUITUCANCHA,673,334,339,0,62,192,96,166,126,31,1,216,415,16,5,0,20,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110609,JUNIN,YAULI,YAULI,"2,974","1,467","1,507",0,246,847,516,838,479,48,0,463,"2,242",158,50,2,59,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110610,JUNIN,YAULI,SANTA ROSA DE SACCO,"6,805","3,286","3,519",0,489,"1,394",946,"2,047","1,691",238,0,887,"4,791",743,188,5,191,25
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110701,JUNIN,SATIPO,SATIPO,"25,251","13,083","12,168",0,"2,602","6,773","3,610","6,908","4,903",455,0,"5,874","15,928","1,294",191,4,"1,960",41
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,110702,JUNIN,SATIPO,COVIRIALI,"2,773","1,529","1,244",0,260,696,426,708,590,93,0,864,"1,474",58,11,0,366,8
