ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,MOVIMIENTO DE INNOVACION CAJAMARCA,MOVIMIENTO REGIONAL,"14,845","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"13,683","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"9,197","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"4,383","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,MOVIMIENTO NUEVA IZQUIERDA,PARTIDO POLÍTICO,"4,312","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,FUERZA SOCIAL,MOVIMIENTO REGIONAL,"3,204","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,UNION POR EL PERU,PARTIDO POLÍTICO,"3,156","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"3,071","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,241","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"1,201","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,VOTOS EN BLANCO,,"3,365","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060800,CAJAMARCA,JAEN,,VOTOS NULOS,,"10,919","106,274","90,153"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060900,CAJAMARCA,SANTA CRUZ,,FUERZA SOCIAL,MOVIMIENTO REGIONAL,"4,557","24,299","20,932"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060900,CAJAMARCA,SANTA CRUZ,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"4,540","24,299","20,932"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060900,CAJAMARCA,SANTA CRUZ,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"4,237","24,299","20,932"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060900,CAJAMARCA,SANTA CRUZ,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"1,860","24,299","20,932"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060900,CAJAMARCA,SANTA CRUZ,,SANTA CRUZ AL DESARROLLO,ORGANIZACIÓN LOCAL (PROVINCIAL),"1,220","24,299","20,932"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060900,CAJAMARCA,SANTA CRUZ,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"1,147","24,299","20,932"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060900,CAJAMARCA,SANTA CRUZ,,VOTOS EN BLANCO,,"2,215","24,299","20,932"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,060900,CAJAMARCA,SANTA CRUZ,,VOTOS NULOS,,"1,156","24,299","20,932"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061000,CAJAMARCA,SAN MIGUEL,,FUERZA SOCIAL,MOVIMIENTO REGIONAL,"5,791","31,453","27,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061000,CAJAMARCA,SAN MIGUEL,,COMPROMISO CAMPESINO,MOVIMIENTO REGIONAL,"5,418","31,453","27,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061000,CAJAMARCA,SAN MIGUEL,,UNION POR EL PERU,PARTIDO POLÍTICO,"5,199","31,453","27,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061000,CAJAMARCA,SAN MIGUEL,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,251","31,453","27,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061000,CAJAMARCA,SAN MIGUEL,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"1,885","31,453","27,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061000,CAJAMARCA,SAN MIGUEL,,ACCION POPULAR,PARTIDO POLÍTICO,"1,395","31,453","27,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061000,CAJAMARCA,SAN MIGUEL,,VOTOS EN BLANCO,,"3,025","31,453","27,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061000,CAJAMARCA,SAN MIGUEL,,VOTOS NULOS,,"1,791","31,453","27,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061100,CAJAMARCA,SAN IGNACIO,,FUERZA CAMPESINA,ORGANIZACIÓN LOCAL (PROVINCIAL),"13,442","57,487","49,452"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061100,CAJAMARCA,SAN IGNACIO,,UNION POR EL PERU,PARTIDO POLÍTICO,"7,991","57,487","49,452"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061100,CAJAMARCA,SAN IGNACIO,,FUERZA SOCIAL,MOVIMIENTO REGIONAL,"7,897","57,487","49,452"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061100,CAJAMARCA,SAN IGNACIO,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"3,590","57,487","49,452"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061100,CAJAMARCA,SAN IGNACIO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"2,872","57,487","49,452"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061100,CAJAMARCA,SAN IGNACIO,,ACCION POPULAR,PARTIDO POLÍTICO,"2,725","57,487","49,452"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061100,CAJAMARCA,SAN IGNACIO,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"2,595","57,487","49,452"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061100,CAJAMARCA,SAN IGNACIO,,VOTOS EN BLANCO,,"4,788","57,487","49,452"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061100,CAJAMARCA,SAN IGNACIO,,VOTOS NULOS,,"3,552","57,487","49,452"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061200,CAJAMARCA,SAN MARCOS,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"5,498","27,501","23,987"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061200,CAJAMARCA,SAN MARCOS,,FUERZA SOCIAL,MOVIMIENTO REGIONAL,"5,274","27,501","23,987"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061200,CAJAMARCA,SAN MARCOS,,UNIDOS AL DESARROLLO,ORGANIZACIÓN LOCAL (PROVINCIAL),"2,478","27,501","23,987"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061200,CAJAMARCA,SAN MARCOS,,FUERZA REGIONAL DE CAJAMARCA,MOVIMIENTO REGIONAL,"2,153","27,501","23,987"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061200,CAJAMARCA,SAN MARCOS,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"2,013","27,501","23,987"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061200,CAJAMARCA,SAN MARCOS,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,825","27,501","23,987"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061200,CAJAMARCA,SAN MARCOS,,UNION POR EL PERU,PARTIDO POLÍTICO,825,"27,501","23,987"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061200,CAJAMARCA,SAN MARCOS,,VOTOS EN BLANCO,,"1,726","27,501","23,987"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061200,CAJAMARCA,SAN MARCOS,,VOTOS NULOS,,"2,195","27,501","23,987"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061300,CAJAMARCA,SAN PABLO,,FUERZA SOCIAL,MOVIMIENTO REGIONAL,"2,445","13,273","12,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061300,CAJAMARCA,SAN PABLO,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"1,907","13,273","12,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061300,CAJAMARCA,SAN PABLO,,MOVIMIENTO DE INNOVACION CAJAMARCA,MOVIMIENTO REGIONAL,"1,341","13,273","12,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061300,CAJAMARCA,SAN PABLO,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,329","13,273","12,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061300,CAJAMARCA,SAN PABLO,,FUERZA SAN PABLO,ORGANIZACIÓN LOCAL (PROVINCIAL),797,"13,273","12,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061300,CAJAMARCA,SAN PABLO,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,663,"13,273","12,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061300,CAJAMARCA,SAN PABLO,,UNION POR EL PERU,PARTIDO POLÍTICO,369,"13,273","12,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061300,CAJAMARCA,SAN PABLO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,254,"13,273","12,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061300,CAJAMARCA,SAN PABLO,,VOTOS EN BLANCO,,549,"13,273","12,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,061300,CAJAMARCA,SAN PABLO,,VOTOS NULOS,,"2,528","13,273","12,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,UNION POR EL PERU,PARTIDO POLÍTICO,"37,718","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,MOVIMIENTO POLITICO INDEPENDIENTE CUSCO EN ACCION,MOVIMIENTO REGIONAL,"32,185","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,"31,793","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"25,159","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"12,286","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,AGRUPACION POLITICA INDEPENDIENTE JUNTOS POR EL CUSCO,ORGANIZACIÓN LOCAL (PROVINCIAL),"11,938","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"5,099","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"4,660","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,FRENTE INDEPENDIENTE MORALIZADOR,PARTIDO POLÍTICO,"4,156","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,AUTOGOBIERNO AYLLU,MOVIMIENTO REGIONAL,"2,079","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"2,039","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,ACCION POPULAR,PARTIDO POLÍTICO,"1,757","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,PARTIDO POLÍTICO,"1,329","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,FUERZA NACIONAL,PARTIDO POLÍTICO,"1,112","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,PARTIDO MOVIMIENTO HUMANISTA PERUANO,PARTIDO POLÍTICO,"1,054","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,PARTIDO POLÍTICO,981,"235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,PERU POSIBLE,PARTIDO POLÍTICO,453,"235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,RENOVACION NACIONAL,PARTIDO POLÍTICO,323,"235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,VOTOS EN BLANCO,,"12,302","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070100,CUSCO,CUSCO,,VOTOS NULOS,,"14,744","235,381","203,167"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070200,CUSCO,ACOMAYO,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"2,741","12,922","11,220"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070200,CUSCO,ACOMAYO,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,304","12,922","11,220"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070200,CUSCO,ACOMAYO,,MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO,MOVIMIENTO REGIONAL,"1,740","12,922","11,220"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070200,CUSCO,ACOMAYO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,718,"12,922","11,220"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070200,CUSCO,ACOMAYO,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,479,"12,922","11,220"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070200,CUSCO,ACOMAYO,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,471,"12,922","11,220"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070200,CUSCO,ACOMAYO,,FRENTE INDEPENDIENTE MORALIZADOR,PARTIDO POLÍTICO,364,"12,922","11,220"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070200,CUSCO,ACOMAYO,,VOTOS EN BLANCO,,"1,651","12,922","11,220"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070200,CUSCO,ACOMAYO,,VOTOS NULOS,,752,"12,922","11,220"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,PARTIDO SOCIALISTA,PARTIDO POLÍTICO,"6,075","30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,UNION POR EL PERU,PARTIDO POLÍTICO,"6,018","30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,213","30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"2,209","30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,547","30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,FRENTE INDEPENDIENTE MORALIZADOR,PARTIDO POLÍTICO,999,"30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,713,"30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,MOVIMIENTO NUEVA IZQUIERDA,PARTIDO POLÍTICO,288,"30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,205,"30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,VOTOS EN BLANCO,,"2,771","30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070300,CUSCO,ANTA,,VOTOS NULOS,,"2,320","30,503","26,358"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070400,CUSCO,CALCA,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,"6,157","36,818","31,492"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070400,CUSCO,CALCA,,UNION POR EL PERU,PARTIDO POLÍTICO,"5,904","36,818","31,492"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070400,CUSCO,CALCA,,JUNTOS POR CALCA CON TRABAJO PARA EL DESARROLLO,ORGANIZACIÓN LOCAL (PROVINCIAL),"5,446","36,818","31,492"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070400,CUSCO,CALCA,,ACCION POPULAR,PARTIDO POLÍTICO,"3,908","36,818","31,492"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070400,CUSCO,CALCA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"2,022","36,818","31,492"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070400,CUSCO,CALCA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,880","36,818","31,492"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070400,CUSCO,CALCA,,PARTIDO SOCIALISTA,PARTIDO POLÍTICO,262,"36,818","31,492"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070400,CUSCO,CALCA,,VOTOS EN BLANCO,,"3,560","36,818","31,492"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070400,CUSCO,CALCA,,VOTOS NULOS,,"2,353","36,818","31,492"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,UNION POR EL PERU,PARTIDO POLÍTICO,"3,594","22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"2,957","22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,MOVIMIENTO NUEVA IZQUIERDA,PARTIDO POLÍTICO,"2,749","22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,AUTOGOBIERNO AYLLU,MOVIMIENTO REGIONAL,"2,194","22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,657","22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,PERU POSIBLE,PARTIDO POLÍTICO,"1,234","22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,861,"22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,581,"22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,SOMOS FUERZA VOLUNTAD Y TRABAJO,ORGANIZACIÓN LOCAL (PROVINCIAL),477,"22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,212,"22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,VOTOS EN BLANCO,,"1,640","22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070500,CUSCO,CANAS,,VOTOS NULOS,,"1,410","22,005","19,566"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070600,CUSCO,CANCHIS,,UNION POR EL PERU,PARTIDO POLÍTICO,"12,714","60,618","52,494"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,070600,CUSCO,CANCHIS,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"10,703","60,618","52,494"
